id,contract_type,name,office_latitude,office_longitude,category_name
672,FULL_TIME,"[Louis Vuitton Saudi Arabia] Client Advisor, Riyadh (Saudi Female Only)",48.8661039,2.305791,Retail
673,FULL_TIME,Responsable e-commerce ,48.8768369,2.3339404999999998,Retail
674,FULL_TIME,[Louis Vuitton UK] Client Advisor - Mandarin Speaker (Part-Time) - London Stores,48.8661039,2.305791,Retail
675,FULL_TIME,[Christian Dior Couture] Sales Assistant (Chinese speaker) - Vienna,48.8661039,2.305791,Retail
676,TEMPORARY,[Make Up For Ever] Make Up & Sales Expert Ile de France (H/F),48.8661039,2.305791,Retail
677,TEMPORARY,[Make Up For Ever] Vendeur Make Up Artist GOPro- Champs Elysées (H/F),48.8742515,2.3186718999999996,Retail
678,FULL_TIME,[Louis Vuitton Austria] Copy of Expert Watches & Jewellery Vienna full time,48.209809899999996,16.3689204,Retail
679,TEMPORARY,[Givenchy] CDD Conseiller de vente H/F,48.8661039,2.305791,Retail
680,TEMPORARY,[Hublot Central Europe] Hublot Verkaufsberater (m/w),50.113609999999994,8.6764369,Retail
681,FULL_TIME,[Louis Vuitton Austria] Store Manager (m/f) Kitzbühel (full-time),47.7998719,13.0404805,Retail
682,FULL_TIME,"[Louis Vuitton North America] Team Manager, Women's - South Coast Plaza, Costa Mesa, CA",34.0675179,-118.40156640000001,Retail
683,FULL_TIME,"[Celine USA] Account Executive, Leathergoods",40.770974,-73.966235,Retail
684,FULL_TIME,"[Louis Vuitton North America] Operations Client Advisor, Part Time - Portland, OR",45.5183362,-122.67726259999999,Retail
685,FULL_TIME,[Hublot UK] Sales Associate,51.511688899999996,-0.14359729999999998,Retail
686,TEMPORARY,[Louis Vuitton Malletier] Client Advisor Luxembourg,48.8661039,2.305791,Retail
687,FULL_TIME,[Nicholas Kirkwood] Wholesale Assistant,48.8661039,2.305791,Retail
688,FULL_TIME,[Givenchy] Sales Assistant position - Givenchy New Openings in Dubai!,25.191274300000003,55.2933428,Retail
689,FULL_TIME,[Christian Dior Couture] Sales Assistant Chinese Speaker - Zurich,47.368866499999996,8.5393108,Retail
690,FULL_TIME,[Christian Dior Couture] Conseiller(e) de Vente Sinophone - Genève,46.2038657,6.1484474,Retail
691,FULL_TIME,[Louis Vuitton Turkey] Client Advisor - Part timer Istanbul,41.050661100000006,28.990681300000002,Retail
692,FULL_TIME,[Hublot UK] Assistant Manager,51.511688899999996,-0.14359729999999998,Retail
693,FULL_TIME,[Sephora SA] Conseiller de vente - Chaumont (F/H),48.8661039,2.305791,Retail
694,TEMPORARY,[Louis Vuitton Switzerland] Field Coach Trainer - Multi locations,48.8661039,2.305791,Retail
695,INTERNSHIP,[Louis Vuitton Switzerland] Client Advisor Intern - Zurich Store,48.8661039,2.305791,Retail
696,FULL_TIME,"[Louis Vuitton Canada] Client Advisor, Toronto (Part-time & Full-time)",43.725545600000004,-79.451842,Retail
697,FULL_TIME,[Parfums Christian Dior Singapore] Junior Forecaster,48.8661039,2.305791,Retail
698,FULL_TIME,"[Louis Vuitton Russia] Client Advisor - Warsaw, Poland",48.8661039,2.305791,Retail
699,FULL_TIME,[Fred Paris] Area Manager,48.8661039,2.305791,Retail
700,FULL_TIME,[Louis Vuitton Spain] Client Advisor (Part-Time) - Madrid,40.429601,-3.6866847000000003,Retail
701,FULL_TIME,[Christian Dior Couture] Boutique Director Zurich,47.368866499999996,8.5393108,Retail
702,FULL_TIME,[Sephora SA] Conseiller de vente -Sarreguemines (F/H),48.8661039,2.305791,Retail
703,FULL_TIME,[Sephora SA] Conseiller de vente - Colmar (F/H),48.8661039,2.305791,Retail
704,FULL_TIME,[Christian Dior Couture] Sales Assistant - Madrid,40.430227200000004,-3.6863704,Retail
705,FULL_TIME,"[Louis Vuitton Lebanon] Client Advisor, Beirut",48.8661039,2.305791,Retail
706,FULL_TIME,"[Parfums Christian Dior Orient] Business Performance Analyst, Dubai",48.8661039,2.305791,Retail
707,FULL_TIME,[Le Bon Marché] Maître d’Hôtel CDI H/F,48.8661039,2.305791,Retail
708,FULL_TIME,[Fendi North America] Client Advisor - Saks Beverly Hills,48.8661039,2.305791,Retail
709,FULL_TIME,[Moët Hennessy UK] Category Manager,51.4975114,-0.14740620000000001,Retail
710,FULL_TIME,[Bulgari S.A.] DEPUTY STORE MANAGER - GENEVA,46.20439520000001,6.1459729,Retail
711,FULL_TIME,[Hublot] VIE - Customer Service Coordinator (h/f),48.8661039,2.305791,Retail
712,TEMPORARY,[Louis Vuitton North America] Seasonal Client Greeter - New York City,40.7630463,-73.973527,Retail
713,FULL_TIME,[Loro Piana Inc] Textiles Customer Service Representative,40.7617155,-73.97435899999999,Retail
714,FULL_TIME,"[Louis Vuitton Canada] Team Lead, Holt Renfrew Bloor",43.669266799999995,-79.393518,Retail
715,FULL_TIME,[Rimowa USA] Store Manager- Hawaii,21.2895657,-157.8434701,Retail
716,FULL_TIME,[Louis Vuitton UK] Client Advisor (Part-Time 22.5hrs) - Birmingham,48.8661039,2.305791,Retail
717,FULL_TIME,[Louis Vuitton UK] Stock Associate (PART-TIME - 20hrs) - Selfridges,51.514579499999996,-0.15309820000000002,Retail
718,INTERNSHIP,Stage Conseiller de Vente,48.8619241,2.3653322999999995,Retail
719,INTERNSHIP,  Stage Conseiller(e) de Vente,48.856146200000005,2.3160606,Retail
720,FULL_TIME,Conseillèr(e) de ventes,48.8802514,2.306333,Retail
721,APPRENTICESHIP,[Christian Dior Couture] Alternance - Conseiller(ère) de Vente (h/f),48.8664383,2.3068732999999995,Retail
722,FULL_TIME,[Sephora SA] Conseiller de vente - Nantes (F/H),47.216059,-1.55765,Retail
723,APPRENTICESHIP,[Moët Hennessy Europe] Alternance Responsable de Secteur Grande Distribution PACA,48.8661039,2.305791,Retail
724,APPRENTICESHIP,[Sephora SA] Conseiller de vente en alternance (F/H),48.8661039,2.305791,Retail
725,FULL_TIME,[Fendi] Wholesale Specialist Kids,41.9045615,12.478948800000001,Retail
726,FULL_TIME,[Sephora SA] Directeur de magasin - Nice (F/H),48.8661039,2.305791,Retail
727,INTERNSHIP,Commercial Retail,48.8352643,2.2856129000000003,Retail
728,FULL_TIME,[Le Bon Marché] Vendeur(se) CDI temps partiel F/H,48.8661039,2.305791,Retail
729,FULL_TIME,[Loewe UK] Sales Consultant - Mandarin Speaker,48.8661039,2.305791,Retail
730,FULL_TIME,Adjoint Directeur de site (H/F) - Nîmes ,43.8238328,4.3262478,Retail
731,FULL_TIME,Concierge (H/F) - Nîmes ,43.8238328,4.3262478,Retail
732,FULL_TIME,Directeur de site (H/F) - Nîmes,43.8238328,4.3262478,Retail
733,FULL_TIME, Vendeur Conseil Jardin - Alençon (80),48.4377071,0.0579264,Retail
734,TEMPORARY,[Fendi UK] Client Advisor [Fixed Term Contract - 6 months],51.4997021,-0.1594908,Retail
735,FULL_TIME,Hôte / Hôtesse de Caisse - Saint-Bonnet-de-Mûre (69),45.697963,5.0117652,Retail
736,FULL_TIME,Vendeur Conseil Animalerie - Béthune (62),50.509688,2.7151187,Retail
737,INTERNSHIP,[Christian Dior UK Ltd] Stock Controller Internship London UK,51.4994146,-0.15980529999999998,Retail
738,FULL_TIME,[Le Bon Marché] Conseiller(e) de vente Souliers (CDI) F/H,48.8661039,2.305791,Retail
739,FULL_TIME,"[Christian Dior Inc.] Chicago, Assistant Boutique Manager",41.9001649,-87.62685259999999,Retail
740,FULL_TIME,[Fendi North America] Client Advisor - Chicago Neiman Marcus,40.6331249,-89.3985283,Retail
741,FULL_TIME,Commercial Sédentaire Professionnel du Bâtiment (H-F),48.873012200000005,2.3163443,Retail
742,FULL_TIME,[Sephora SA] Manager de Rayon - La Défense (F/H),48.8661039,2.305791,Retail
743,FULL_TIME,[LVMH Fragrance Brands Hong Kong] Make-up Coach -  Greater China,48.8661039,2.305791,Retail
744,FULL_TIME,[Acqua Di Parma] Counter Coordinator,41.9057187,12.482537599999999,Retail
745,FULL_TIME,"[Louis Vuitton Canada] Part Time Client Advisor, Calgary",51.0460854,-114.07206950000001,Retail
746,FULL_TIME,Vendeur Conseil Animalerie - Beauvais (60),49.409101,2.119434,Retail
747,FULL_TIME,"[Louis Vuitton North America] VIP Ambassador Support Assistant, French Proficiency, Fifth Avenue",48.8661039,2.305791,Retail
748,FULL_TIME,[Guerlain Germany] Gebietsleiter (m/w),48.8661039,2.305791,Retail
749,FULL_TIME,[Parfums Christian Dior Netherlands] Beauty Consultant Den Haag,52.0763964,4.3126682999999995,Retail
750,INTERNSHIP,[Moët Hennessy Wines & Spirits] Key Account Assistant - Global Travel Retail,48.8662221,2.3054415,Retail
751,FULL_TIME,CONSULTANT(E) AVANT-VENTE PROJETS INFRASTRUCTURES,48.8977316,2.283766,Retail
752,FULL_TIME,[Sephora SA] Conseiller de vente - Lyon (F/H),48.8661039,2.305791,Retail
753,FULL_TIME,Responsable de Rayon Animalerie - Beauvais (60),49.409101,2.119434,Retail
754,FULL_TIME,[Sephora SA] Conseiller de vente - Angoulême 24h (F/H),48.8661039,2.305791,Retail
755,TEMPORARY,[LVMH Fragrance Brands] CONSEILLER DE BEAUTE F/H - Bilingue Mandarin - Île de France,48.8661039,2.305791,Retail
756,FULL_TIME,[Sephora SA] Manager de Rayon - Monaco (F/H),43.7409592,7.427968400000001,Retail
757,TEMPORARY,[Sephora SA] Conseiller de vente en alternance - Luxembourg (F/H),48.8661039,2.305791,Retail
758,FULL_TIME,[Louis Vuitton UK] Team Manager - Heathrow T5,48.8661039,2.305791,Retail
759,FULL_TIME,[Sephora SA] Manager de Rayon - Epernay (F/H),48.8661039,2.305791,Retail
760,FULL_TIME,[Sephora SA] Manager de Rayon - Luxembourg (F/H),48.8661039,2.305791,Retail
761,FULL_TIME,[Louis Vuitton UK] Client Advisor (Full Time) - Selfridges,48.8661039,2.305791,Retail
762,FULL_TIME,"[Louis Vuitton North America] Client Advisor, Boston Metro Area",42.3471832,-71.07780240000001,Retail
763,FULL_TIME,"[Loro Piana Inc] Shop Manager, Yorkdale",43.7260866,-79.4539735,Retail
764,FULL_TIME,[Fendi Asia Pacific] Regional Retail Performance Manager,48.8661039,2.305791,Retail
765,FULL_TIME,Biz-dev segment hôtels,48.8921828,2.3202414,Retail
766,FULL_TIME,"[Christian Dior Inc.] Chicago, Boutique Manager",41.9001649,-87.62685259999999,Retail
767,FULL_TIME,[Guerlain Germany] Sales Coordinator (m/w),48.8661039,2.305791,Retail
768,INTERNSHIP,Stagiaire Vente,48.8638094,2.3785425,Retail
769,FULL_TIME,"[Louis Vuitton North America] Team Lead, New York City",40.7630463,-73.973527,Retail
770,FULL_TIME,"[Louis Vuitton North America] Client Advisor, Michigan Avenue",41.899790700000004,-87.623501,Retail
771,TEMPORARY,Hôte(sse) de caisse,48.8647081,2.2862537,Retail
772,FULL_TIME,[Louis Vuitton Spain] Shoe Expert Client Advisor – Barcelona Diagonal,48.8661039,2.305791,Retail
773,FULL_TIME,"[Louis Vuitton Spain] Client Advisor, Jewelry Specialist - Paseo de Gracia Global Store",48.8661039,2.305791,Retail
774,TEMPORARY,"[Louis Vuitton North America] Client Advisor, Seasonal - New York Metro Area",40.7630463,-73.973527,Retail
775,TEMPORARY,[Sephora SA] Conseiller de vente - Saint-Nazaire (F/H),48.8661039,2.305791,Retail
776,FULL_TIME,Responsable de Rayon Animalerie - Béthune (62),50.509688,2.7151187,Retail
777,FULL_TIME,Responsable de Rayon Animalerie - Alençon (61),48.4377071,0.0579264,Retail
778,FULL_TIME,Responsable de Secteur Animalerie - Alençon (61),48.4377071,0.0579264,Retail
779,FULL_TIME,[Louis Vuitton UK] Client Advisor (Full-Time) Dublin,48.8661039,2.305791,Retail
780,FULL_TIME,[Louis Vuitton Russia] Senior Client Advisor in Almaty store,48.8661039,2.305791,Retail
781,FULL_TIME,Responsable de Rayon Jardin - Dreux (28),48.746829,1.346981,Retail
782,FULL_TIME,[Christian Dior Couture] Deputy Manager Bicester Village UK,48.8661039,2.305791,Retail
783,FULL_TIME,[Louis Vuitton UK] Client Advisor (Part-Time) Dublin,48.8661039,2.305791,Retail
784,TEMPORARY,Conseiller(e) Clientèle Showroom,45.7524554,4.826715599999999,Retail
785,FULL_TIME,Première vendeuse,48.856146200000005,2.3160606,Retail
786,FULL_TIME,Responsable de Secteur Jardin - Craponne (69),45.747456799999995,4.741733999999999,Retail
787,FULL_TIME,Responsable de Secteur Animalerie - Cambrai (59) ,50.1688584,3.2285496,Retail
788,FULL_TIME,Responsable de Secteur Animalerie - Bouaye (44),47.164041,-1.680092,Retail
789,FULL_TIME,Responsable de Secteur Jardin - Dreux (28),48.746829,1.346981,Retail
790,FULL_TIME,Responsable de Secteur Animalerie - Dreux (28),48.746829,1.346981,Retail
791,FULL_TIME,Responsable de Rayon Animalerie - Dreux (28),48.746829,1.346981,Retail
792,FULL_TIME,Responsable de Rayon Jardin - Alençon (61),48.4377071,0.0579264,Retail
793,FULL_TIME,[Bulgari Corporation of America] Client Advisor-Atlanta,33.8462925,-84.36214190000001,Retail
794,FULL_TIME,Responsable de Rayon Jardin - Craponne (69),45.747456799999995,4.741733999999999,Retail
795,FULL_TIME,Responsable de Rayon Animalerie - Compiègne (60),49.4366791,2.7945359,Retail
796,APPRENTICESHIP,[Celine] Client Advisor en alternance de l’Institut des Métiers d’Excellence LVMH à l’EIML Paris – F/H,48.8661039,2.305791,Retail
797,FULL_TIME,[Benefit Cosmetics Hong Kong] National Education Manager,48.8661039,2.305791,Retail
798,APPRENTICESHIP,[Le Bon Marché] Client Advisor en alternance de l’Institut des Métiers d’Excellence LVMH à l’EIML Paris – F/H,48.8661039,2.305791,Retail
799,TEMPORARY,[Louis Vuitton Greece] Client Advisor (Part-Time) - Athens,48.8661039,2.305791,Retail
800,FULL_TIME,[Rimowa USA] Sales Associate- Miami Design District,25.813430800000003,-80.1930955,Retail
801,FULL_TIME,[Rimowa USA] Sales Associate- New York,40.7604693,-73.97332929999999,Retail
802,FULL_TIME,[Fendi UK] Department Manager LG - New Bond Street,51.4997021,-0.1594908,Retail
803,FULL_TIME,[Fresh] Conseiller(ère) de Vente,48.8690195,2.2850656000000003,Retail
804,FULL_TIME,"[Louis Vuitton North America] Team Lead - Palm Desert, CA",34.0675179,-118.40156640000001,Retail
805,FULL_TIME,Responsable de Rayon Animalerie - Cambrai (59),50.1688584,3.2285496,Retail
806,FULL_TIME,[Celine USA] Sales Assistant (New York City),40.770974,-73.966235,Retail
807,FULL_TIME,Responsable de Rayon Animalerie - Bouaye (44) ,47.164041,-1.680092,Retail
808,FULL_TIME,Commercial Sédentaire H/F,46.676180200000005,4.362399900000001,Retail
809,FULL_TIME,Responsable de Secteur Animalerie - Béthune (62),50.509688,2.7151187,Retail
810,FULL_TIME,[Bulgari Corporation of America] CONCIERGE,40.763127600000004,-73.97123359999999,Retail
811,FULL_TIME,[Hublot UK] Boutique Manager,51.511688899999996,-0.14359729999999998,Retail
812,TEMPORARY,[Le Bon Marché] Hôte(sse) de caisse CDD temps complet F/H,48.8661039,2.305791,Retail
813,FULL_TIME,[Sephora SA] Conseiller de vente (F/H) - La Ville Du Bois,48.8661039,2.305791,Retail
814,FULL_TIME,"Sales Engineer Germany Software (virtualization, Cybersecurity)",47.9136204,11.436912699999999,Retail
815,FULL_TIME,Directeur de site H/F - Corbeil-Essonnes ,48.6199111,2.455897,Retail
816,FULL_TIME,"[Louis Vuitton North America] Client Advisor, King of Prussia",40.5434421,-80.0080526,Retail
817,FULL_TIME,[Fendi North America] Client Advisor - Soho,48.8661039,2.305791,Retail
818,FULL_TIME,"[Loro Piana Inc] Store Manager, Houston",29.7604267,-95.36980279999999,Retail
819,APPRENTICESHIP,[Kenzo] Client Advisor en alternance de l’Institut des Métiers d’Excellence LVMH à l’EIML Paris – F/H,48.8661039,2.305791,Retail
820,FULL_TIME,Concierge (H/F),49.063252,2.0946711,Retail
821,FULL_TIME,[Louis Vuitton Austria] Client Advisor (m/f) Vienna (full-time),48.209809899999996,16.3689204,Retail
822,FULL_TIME,[Fendi North America] Client Advisor - Royal Hawaiian,21.2895657,-157.8434701,Retail
823,FULL_TIME,[Fendi North America] Client Advisor - San Francisco,34.067372399999996,-118.4014011,Retail
824,FULL_TIME,[Fendi North America] Operations Manager - San Francisco,34.067372399999996,-118.4014011,Retail
825,INTERNSHIP,[Louis Vuitton Switzerland] Client Advisor Intern - Gstaad Store,48.8661039,2.305791,Retail
826,FULL_TIME,[Louis Vuitton Austria] Expert Watches & Jewellery Vienna full time,48.209809899999996,16.3689204,Retail
827,INTERNSHIP,Stage - Conseiller Client - Sur Mesure,48.865762700000005,2.3589534,Retail
828,TEMPORARY,[LVMH Fragrance Brands] Conseiller de beauté Nice H/F,48.892432,2.2843645,Retail
829,FULL_TIME,[Moët Hennessy Diageo Malaysia] Sales Executive (HORECA),48.8661039,2.305791,Retail
830,FULL_TIME,[Sephora SA] Conseiller de vente (F/H) - Créteil,48.7797306,2.4574149,Retail
831,INTERNSHIP,[Parfums Christian Dior UK] Retail Operations Intern,48.8661039,2.305791,Retail
832,FULL_TIME,[Sephora SA] Conseiller de vente (Axe Caisse) - Champs Elysées (F/H),48.879287299999994,2.2837406000000002,Retail
833,TEMPORARY,[Louis Vuitton Austria] Team Manager - Vienna (M/F),48.209809899999996,16.3689204,Retail
834,TEMPORARY,[Louis Vuitton Austria] Team Manager - Prague (M/F),50.088215000000005,14.4198607,Retail
835,FULL_TIME,[Celine] Supervisor Prague (F/M),50.0044132,14.352599900000001,Retail
836,FULL_TIME,[Fendi North America] Client Advisor - Ala Moana,21.2895657,-157.8434701,Retail
837,FULL_TIME,Responsable de Rayon Animalerie - Saint-Michel-sur-Orge (91),48.62608,2.300234,Retail
838,FULL_TIME,[Emilio Pucci France] SALES ASSOCIATE FLAGSHIP - ARAB SPEAKING,48.8676295,2.3081682,Retail
839,FULL_TIME,[Fendi North America] Client Advisor - Beverly Center,48.8661039,2.305791,Retail
840,APPRENTICESHIP,[Guerlain] Client Advisor en alternance de l’Institut des Métiers d’Excellence LVMH à l’EIML Paris – F/H,48.8661039,2.305791,Retail
841,FULL_TIME,Vendeur Conseil Végétal - Compiègne (60),49.4366791,2.7945359,Retail
842,FULL_TIME,[TAG Heuer China] Boutique Manager (Shanghai),31.2287418,121.45749099999999,Retail
843,FULL_TIME,[Louis Vuitton North America] Team Lead - Saks Houston,29.7394109,-95.4635756,Retail
844,FULL_TIME,[Loewe Hermanos SA] Assistant Store Manager Paseo de Gracia,48.8661039,2.305791,Retail
845,FULL_TIME,[Guerlain] Regional Training Manager & Make Up Artist (Miami),25.775582999999997,-80.18818879999999,Retail
846,FULL_TIME,[Parfums Christian Dior USA] Regional Trainer - Travel Retail Americas (Miami),25.812685199999997,-80.1923127,Retail
847,FULL_TIME,[Fendi Italia] Department Manager Rinascente Milano,45.4674343,9.195641199999999,Retail
848,FULL_TIME,[Fendi North America] Client Advisor - Atlanta Lenox,48.8661039,2.305791,Retail
849,FULL_TIME,[Le Bon Marché] Conseiller(e) de vente Horlogerie (CDI) F/H,48.8661039,2.305791,Retail
850,FULL_TIME,"[Louis Vuitton North America] Client Advisor, Mandarin Proficiency, Part-Time - Miami Design District",25.812217999999998,-80.19258,Retail
851,FULL_TIME,[BeneFit Cosmetics Germany] Sales Development Manager (m/w),48.8661039,2.305791,Retail
852,TEMPORARY,[DFS Italia S.r.L. (Italy)] Seasonal Sales Associates With Experience,45.438303499999996,12.3365087,Retail
853,FULL_TIME,[Bulgari Mexico] Travel Retail Account Coordinator -Perfume (Mexico),19.4353653,-99.20221070000001,Retail
854,FULL_TIME,[Parfums Christian Dior USA] Sales Coordinator - New York,40.762688,-73.972566,Retail
855,FULL_TIME,[TAG Heuer Australia] Boutique Manager - Melbourne,-37.814479,144.965794,Retail
856,FULL_TIME,[LVMH Fragrance Brands France] Regional Trainer - Travel Retail Asia Pacific,48.8661039,2.305791,Retail
857,TEMPORARY,[Celine] Sales Associate - Amsterdam (F/M),52.3735618,4.8943677,Retail
858,FULL_TIME,Commercial(e) BtoB,48.8913255,2.3506167999999996,Retail
859,FULL_TIME,[Sephora SA] Directeur de magasin - Montargis (F/H),47.99553,2.7323835,Retail
860,TEMPORARY,"[Louis Vuitton North America] Client Advisors, Seasonal - Miami Metro Area",25.812217999999998,-80.19258,Retail
861,FULL_TIME,Responsable de Secteur Animalerie - Compiègne (60) ,49.4366791,2.7945359,Retail
862,FULL_TIME,Responsable de Secteur Animalerie - Saint-Michel-sur-Orge (91),48.62608,2.300234,Retail
863,FULL_TIME,[Sephora SA] Directeur de magasin - Nice (F/H),48.8661039,2.305791,Retail
864,APPRENTICESHIP,[Guerlain] ALTERNANCE : Assistant Formation France Province (H/F),48.8661039,2.305791,Retail
865,FULL_TIME,[Loewe Hermanos SA] Arabic & English Sales Assistant Speaker,36.721273700000005,-4.4213987999999995,Retail
866,FULL_TIME,"[Loro Piana Inc] Director of Stores, West coast",48.8661039,2.305791,Retail
867,FULL_TIME,[Fendi Italia] Department Manager LG Roma Palazzo,48.8661039,2.305791,Retail
868,FULL_TIME,[LVMH Fragrance Brands] Chef des Ventes Régional F/H,48.8661039,2.305791,Retail
869,TEMPORARY,[Sephora SA] Conseiller de vente - Cholet (F/H),47.216059,-1.55765,Retail
870,FULL_TIME,"[Christian Dior UK Ltd] Sales Consultant Menswear - Department stores, London UK",51.4994146,-0.15980529999999998,Retail
871,TEMPORARY,[LVMH Fragrance Brands] Ambassadeur Make Up Givenchy h/f - Ile de France,48.8661039,2.305791,Retail
872,INTERNSHIP,[Moët Hennessy Germany] Praktikant Sales Multichannel (m/w) ab September 2017,48.14584,11.55769,Retail
873,FULL_TIME,[Marc Jacobs International LLC] Store Manager,40.7224078,-73.9978892,Retail
874,FULL_TIME,[Celine Europe] Sales Assistant - Harrods RTW (30h),48.8661039,2.305791,Retail
875,FULL_TIME,[Kenzo UK] Sales Consultant - Mandarin Speaker,48.8661039,2.305791,Retail
876,TEMPORARY,[DFS Italia S.r.L. (Italy)] Seasonal Sales Associates,45.438303499999996,12.3365087,Retail
877,FULL_TIME,Adjoint Directeur de site (H/F) - Reims,49.2266225,4.0241158,Retail
878,FULL_TIME,Directeur de site H/F - Reims,49.2266225,4.0241158,Retail
879,FULL_TIME,Concierge (H/F) - Reims,49.2266225,4.0241158,Retail
880,FULL_TIME,[Parfums Christian Dior Belgium] Beauty Consultant Antwerpen,50.815306299999996,4.3720346,Retail
881,FULL_TIME,Hôte / Hôtesse de Caisse - Temps partiel - Saint-Bonnet-de-Mûre (69),45.697963,5.0117652,Retail
882,FULL_TIME,Agent télémarketing,48.8348228,2.3866822999999995,Retail
883,TEMPORARY,[Louis Vuitton Switzerland] Expert Watches & Jewellery - Zurich store,48.8661039,2.305791,Retail
884,FULL_TIME,[Bulgari Comm. (Shangai) Co. Ltd.] Associate Store Manager,31.2286696,121.4553892,Retail
885,FULL_TIME,[Sté Louis Vuitton Services] Client Advisor IT/SP @ Client Service Europe,50.8364416,4.3555477,Retail
886,APPRENTICESHIP,[Sephora SA] Client Advisor en alternance de l’Institut des Métiers d’Excellence LVMH à l’EIML Paris – F/H,48.8661039,2.305791,Retail
887,FULL_TIME,"[Louis Vuitton North America] Client Advisor, Atlantic City",40.914763,-74.075323,Retail
888,FULL_TIME,"[Louis Vuitton North America] Team Lead, St. Louis",38.6300518,-90.40733440000001,Retail
889,FULL_TIME,[Bulgari Deutschland GmbH] Retail Manager,48.1393657,11.5893701,Retail
890,FULL_TIME,[Sephora SA] Manager de Rayon - Amiens (F/H),49.8929949,2.2979202,Retail
891,FULL_TIME,"[Louis Vuitton North America] Client Advisor, Part Time - Boca Raton",26.3659017,-80.13434670000001,Retail
892,FULL_TIME,"[Louis Vuitton Canada] Team Manager, Montreal",45.4978227,-73.57549350000001,Retail
893,FULL_TIME,[LVMH Fragrance Brands France] Area Manager - South East Asia Travel Retail,48.8661039,2.305791,Retail
894,FULL_TIME,[Bulgari Corporation of America] Travel Retail Account Coordinator - Perfume (Miami),25.795145,-80.3646366,Retail
895,FULL_TIME,[Moët Hennessy Diageo Malaysia] Senior Sales Executive,4.577065,101.0960072,Retail
896,TEMPORARY,[Le Bon Marché] Renfort ETE CDD 35 H F/H,48.8506786,2.3245959,Retail
897,FULL_TIME,[Sephora SA] Manager de Rayon - Grenoble (F/H),48.8661039,2.305791,Retail
898,FULL_TIME,[Parfums Christian Dior USA] Account Executive - Houston,29.741910999999998,-95.453213,Retail
899,FULL_TIME,[Sephora SA] Directeur de magasin - Aurillac (F/H),44.928923700000006,2.4451662,Retail
900,FULL_TIME,[Christian Dior Couture] Sales Consultant Bicester Village UK,51.8918379,-1.1549966,Retail
901,FULL_TIME,Vendeur Conseil Décoration Gourmet  - Saint-Bonnet-de-Mûre (69),45.697963,5.0117652,Retail
902,FULL_TIME,[Bulgari Corporation of America] National Accounts Manager - Perfume,40.763127600000004,-73.97123359999999,Retail
903,FULL_TIME,"[Parfums Christian Dior USA] Business Manager - New York, NY",40.762688,-73.972566,Retail
904,FULL_TIME,Vendeur Conseil Animalerie - Cambrai (59),50.1688584,3.2285496,Retail
905,FULL_TIME,[Celine Europe] Sales Consultant - Part Time (22.5h),48.8661039,2.305791,Retail
906,FULL_TIME,[Celine Europe] Sales Consultant - Selfridges Leather goods,48.8661039,2.305791,Retail
907,INTERNSHIP,Stage 2 mois - Business Developer - Marseille,43.2921405,5.3728694,Retail
908,INTERNSHIP,Stage 2 mois - Business Developer - Montpellier,43.610318799999995,3.8771063999999997,Retail
909,TEMPORARY,Vendeurs/Vendeuses,48.8673113,2.3467045,Retail
910,FULL_TIME,[Parfums Christian Dior UK] Area Manager - Scotland,48.8661039,2.305791,Retail
911,TEMPORARY,Vendeur / Vendeuse ,48.8673113,2.3467045,Retail
912,FULL_TIME,"[Parfums Christian Dior UK] Regional Training Manager, Ireland",51.5157508,-0.1391312,Retail
913,TEMPORARY,Vendeurs / Vendeuses ,48.8673113,2.3467045,Retail
914,FULL_TIME,[Parfums Christian Dior] France Training Manager - Travel Retail,48.8661039,2.305791,Retail
915,FULL_TIME,Concierge H/F - Bourgoin-Jallieu,45.5972304,5.2437441,Retail
916,FULL_TIME,[Christian Dior UK Ltd] Sales Consultant Baby Dior London UK,48.8661039,2.305791,Retail
917,FULL_TIME,[Sephora SA] Manager de Rayon - Cannes (F/H),43.552634600000005,7.020909599999999,Retail
918,FULL_TIME,[Bulgari U.K Ltd.] Client advisor,51.5098645,-0.1420307,Retail
919,FULL_TIME,[Louis Vuitton Malletier] Assistant(e) de Direction - Activités Commerciales,48.8681442,2.3298736,Retail
920,FULL_TIME,[Fendi North America] PT Stockist - San Francisco,48.8661039,2.305791,Retail
921,FULL_TIME,[Christian Dior Couture] International Training Manager Menswear,48.8661039,2.305791,Retail
922,INTERNSHIP,[Marc Jacobs International LLC] Stage vente Marne La Vallée,48.852282200000005,2.7842981,Retail
923,FULL_TIME,[Fendi Italia] Store Manager Rinascente Roma,41.9045615,12.478948800000001,Retail
924,TEMPORARY,[Emilio Pucci] SALES ASSOCIATE PORTOFINO,44.3033391,9.2090264,Retail
925,FULL_TIME,[Guerlain] H/F Assistant(e) Commercial(e) Travel Retail,48.8974583,2.285428,Retail
926,FULL_TIME,[LVMH Fragrance Brands UK] Key Account Manager,51.4941138,-0.16823470000000001,Retail
927,FULL_TIME,[Guerlain USA] Fragrance Account Executive (Macy's) - California,36.778261,-119.4179324,Retail
928,FULL_TIME,[Christian Dior Couture] Conseiller(ère) de Vente -  Boutique Casablanca,33.576488,-7.7056830000000005,Retail
929,FULL_TIME,[Moët Hennessy Germany] Bar Ambassador Berlin (m/w),52.5200066,13.404954,Retail
